date-time, SO2-flux-a (kg/s), error (kg/s)
2017-01-21T22:08:37.000Z,4,1.94
2017-01-21T22:13:03.000Z,4.64,2.25
2017-01-21T22:21:56.000Z,3.32,1.61
2017-01-21T23:59:00.000Z,0.48,0.23
2017-01-22T00:03:23.000Z,0.54,0.26
2017-01-22T20:08:51.000Z,18.49,8.97
2017-01-22T20:22:10.000Z,21.89,10.62
2017-01-22T20:44:20.000Z,9.79,4.75
2017-01-22T20:48:47.000Z,5.17,2.51
2017-01-22T21:02:05.000Z,8.15,3.95
2017-01-22T21:24:16.000Z,16.63,8.07
2017-01-22T21:28:42.000Z,11.49,5.57
2017-01-22T21:33:08.000Z,15.66,7.6
2017-01-22T21:42:00.000Z,21.17,10.27
2017-01-22T21:50:53.000Z,11.85,5.75
2017-01-22T21:55:19.000Z,10.76,5.22
2017-01-22T21:59:45.000Z,6.71,3.26
2017-01-22T22:04:11.000Z,10.68,5.18
2017-01-22T22:13:03.000Z,4.12,2
2017-01-22T22:21:56.000Z,12.34,5.99
2017-01-22T22:30:48.000Z,6.99,3.39
2017-01-22T22:39:40.000Z,9.76,4.73
2017-01-22T22:44:06.000Z,10.62,5.15
2017-01-22T22:48:33.000Z,6.87,3.33
2017-01-22T23:01:51.000Z,8.4,4.07
2017-01-22T23:19:29.000Z,13.16,6.39
2017-01-22T23:23:52.000Z,3.73,1.81
2017-01-22T23:28:16.000Z,2.38,1.15
2017-01-23T00:07:50.000Z,1.018055556,0.493865741
2017-01-23T01:12:20.000Z,2.38,1.15
2017-01-23T01:37:32.000Z,10.35,5.02
2017-01-23T01:55:16.000Z,19.16,9.3
2017-01-23T01:59:43.000Z,10.73,5.21
2017-01-23T02:08:35.000Z,5.37,2.6
2017-01-23T02:26:20.000Z,6,2.91
2017-01-23T02:30:46.000Z,10.81,5.25
2017-01-23T03:01:49.000Z,6.65,3.23
2017-01-23T21:28:42.000Z,0.69,0.33
2017-01-23T21:33:08.000Z,0.71,0.34
2017-01-24T20:08:51.000Z,3.78,1.84
2017-01-24T20:35:28.000Z,2.45,1.19
2017-01-24T20:39:54.000Z,6.68,3.24
2017-01-24T20:44:20.000Z,2.16,1.05
2017-01-24T20:53:13.000Z,2.99,1.45
2017-01-24T21:02:05.000Z,4.42,2.15
2017-01-24T21:06:31.000Z,5.89,2.86
2017-01-24T21:15:23.000Z,2.11,1.02
2017-01-24T21:19:50.000Z,2.57,1.25
2017-01-24T21:28:42.000Z,5.88,2.85
2017-01-24T21:42:00.000Z,4.64,2.25
2017-01-24T21:46:27.000Z,6.59,3.2
2017-01-24T22:21:56.000Z,2.69,1.31
2017-01-24T22:26:22.000Z,5.66,2.75
2017-01-24T22:30:48.000Z,2.01,0.97
2017-01-24T22:35:14.000Z,2.58,1.25
2017-01-24T22:44:06.000Z,2.14,1.04
2017-01-24T23:10:43.000Z,1.42,0.69
2017-01-24T23:24:02.000Z,2.71,1.32
2017-01-24T23:28:28.000Z,2.64,1.28
2017-01-24T23:37:20.000Z,1.9,0.92
2017-01-25T00:26:08.000Z,0.76,0.37
2017-01-25T00:43:52.000Z,2.82,1.37
2017-01-25T01:23:30.000Z,0.54,0.26
2017-01-25T01:32:21.000Z,1.15,0.56
2017-01-25T01:36:47.000Z,1.45,0.7
2017-01-25T02:07:47.000Z,1.12,0.54
2017-01-25T21:19:50.000Z,1.44,0.7
2017-01-25T21:33:08.000Z,1.89,0.92
2017-01-25T23:37:18.000Z,0.67,0.32
2017-01-26T01:23:02.000Z,5.66,2.74
2017-01-26T01:27:28.000Z,8.79,4.26
2017-01-26T01:45:12.000Z,9.58,4.65
2017-01-26T01:58:30.000Z,0.76,0.37
2017-01-26T02:08:15.000Z,2.31,1.12
2017-01-26T02:21:33.000Z,2.84,1.38
2017-01-26T02:25:59.000Z,3.1,1.5
2017-01-26T02:34:51.000Z,3.2,1.55
2017-01-26T02:39:17.000Z,2.17,1.05
2017-01-26T02:43:43.000Z,3.71,1.8
2017-01-26T02:48:09.000Z,2.79,1.35
2017-01-26T02:52:35.000Z,2.42,1.17
2017-01-26T02:57:01.000Z,4.5,2.18
2017-01-26T03:01:27.000Z,2.85,1.38
2017-01-26T03:05:53.000Z,1.18,0.57
2017-01-26T03:14:45.000Z,3.17,1.54
2017-01-26T20:31:02.000Z,3.16,1.53
2017-01-26T20:35:28.000Z,3.14,1.52
2017-01-26T20:39:54.000Z,1.88,0.91
2017-01-26T20:44:20.000Z,2.24,1.09
2017-01-26T21:02:05.000Z,4.95,2.4
2017-01-26T21:06:31.000Z,2.62,1.27
2017-01-26T21:15:23.000Z,2.87,1.39
2017-01-26T21:24:16.000Z,3.47,1.68
2017-01-26T21:33:08.000Z,3.73,1.81
2017-01-26T21:37:34.000Z,2.94,1.43
2017-01-26T21:46:26.000Z,3.06,1.48
2017-01-26T21:50:53.000Z,2.31,1.12
2017-01-26T22:17:29.000Z,4.56,2.21
2017-01-26T22:57:25.000Z,3.87,1.88
2017-01-27T01:30:50.000Z,5.02,2.44
2017-01-27T01:48:35.000Z,8.07,3.92
2017-01-27T01:53:01.000Z,7.68,3.73
2017-01-27T02:06:19.000Z,5.35,2.6
2017-01-27T02:37:22.000Z,4.62,2.24
2017-01-27T02:46:15.000Z,7.44,3.61
2017-01-27T02:55:07.000Z,8.59,4.17
2017-01-27T02:59:33.000Z,9.21,4.47
2017-01-27T03:12:51.000Z,8.39,4.07
2017-01-27T03:17:18.000Z,9.06,4.39
2017-01-27T03:21:44.000Z,6.79,3.3
2017-01-28T01:58:23.000Z,3.04,1.47
2017-01-28T02:02:49.000Z,1.71,0.83
2017-01-28T02:07:15.000Z,4.7,2.28
2017-01-28T02:11:41.000Z,2.53,1.23
2017-01-28T02:16:07.000Z,2.25,1.09
2017-01-28T02:20:33.000Z,1.6,0.78
2017-01-28T02:24:59.000Z,3.05,1.48
2017-01-28T02:29:26.000Z,2.76,1.34
2017-01-28T02:42:44.000Z,1.55,0.75
2017-01-28T02:47:10.000Z,1.02,0.5
2017-01-29T02:08:35.000Z,1.73,0.84
2017-01-29T02:13:01.000Z,1.83,0.89
2017-01-29T02:17:27.000Z,1.7,0.83
2017-01-29T02:21:53.000Z,1.75,0.85
2017-01-29T02:26:20.000Z,1.24,0.6
2017-01-29T02:35:12.000Z,1.95,0.94
2017-01-29T02:39:38.000Z,2.94,1.43
2017-01-29T02:44:04.000Z,1.83,0.89
2017-01-29T20:44:20.000Z,2.43,1.18
2017-01-29T21:10:57.000Z,2.16,1.05
2017-01-29T21:42:00.000Z,1.34,0.65
2017-01-29T21:46:27.000Z,1.58,0.77
2017-01-29T21:50:53.000Z,2.27,1.1
2017-01-30T21:10:57.000Z,2.22,1.08
2017-01-30T21:55:19.000Z,3.28,1.59
2017-01-30T21:59:45.000Z,3.12,1.51
2017-01-30T23:06:17.000Z,4.16,2.02
2017-01-30T23:19:29.000Z,4.97,2.41
2017-01-30T23:50:14.000Z,1.54,0.75
2017-01-31T01:31:44.000Z,2.95,1.43
2017-01-31T01:36:10.000Z,3.11,1.51
2017-01-31T01:40:36.000Z,2.55,1.24
2017-01-31T01:58:21.000Z,2.56,1.24
2017-01-31T02:16:05.000Z,1.13,0.55
2017-01-31T03:04:53.000Z,3.9,1.89
2017-01-31T03:22:37.000Z,2.49,1.21
2017-01-31T20:17:44.000Z,8.75,4.25
2017-01-31T20:22:10.000Z,6.75,3.27
2017-01-31T20:31:02.000Z,7.27,3.53
2017-01-31T20:48:47.000Z,3.36,1.63
2017-01-31T20:53:13.000Z,6.8,3.3
2017-01-31T21:24:16.000Z,2.76,1.34
2017-01-31T21:33:08.000Z,3.46,1.68
2017-01-31T23:10:43.000Z,2.81,1.37
2017-01-31T23:32:49.000Z,1.12,0.54
2017-01-31T23:37:15.000Z,2.45,1.19
2017-01-31T23:46:08.000Z,1.91,0.93
2017-01-31T23:50:35.000Z,3.03,1.47
2017-02-01T00:25:45.000Z,1.53,0.74
2017-02-01T01:20:21.000Z,0.97,0.47
2017-02-01T20:22:10.000Z,1.43,0.69
2017-02-01T20:26:36.000Z,1.9,0.92
2017-02-01T20:35:28.000Z,1.62,0.79
2017-02-01T20:39:54.000Z,2.24,1.09
2017-02-02T21:15:24.000Z,4.37,2.12
2017-02-02T21:19:50.000Z,3.21,1.56
2017-02-02T21:24:16.000Z,2.41,1.17
2017-02-02T21:42:00.000Z,4.39,2.13
2017-02-03T21:28:42.000Z,2.62,1.27
2017-02-03T21:33:08.000Z,3.33,1.62
2017-02-03T21:37:34.000Z,4.44,2.15
2017-02-03T21:42:00.000Z,2.14,1.04
2017-02-03T22:26:22.000Z,5.72,2.77
2017-02-03T22:44:06.000Z,2.68,1.3
2017-02-03T22:57:25.000Z,2.19,1.06
2017-02-03T23:10:43.000Z,1.51,0.73
2017-02-03T23:23:58.000Z,1.25,0.61
2017-02-04T00:16:38.000Z,0.31,0.15
2017-02-04T00:21:00.000Z,0.27,0.13
2017-02-04T00:31:54.000Z,0.15,0.07
2017-02-04T01:30:40.000Z,3.42,1.66
2017-02-04T01:48:25.000Z,1.96,0.95
2017-02-04T02:54:57.000Z,2.65,1.29
2017-02-04T02:59:23.000Z,2.47,1.2
2017-02-05T22:57:25.000Z,1.06,0.51
2017-02-05T23:01:51.000Z,0.63,0.31
2017-02-05T23:15:09.000Z,0.81,0.39
2017-02-05T23:54:51.000Z,0.55,0.27
2017-02-06T01:30:50.000Z,2.62,1.27
2017-02-06T01:35:16.000Z,3.2,1.55
2017-02-06T01:39:42.000Z,2.75,1.33
2017-02-06T01:44:08.000Z,2.5,1.21
2017-02-06T01:48:34.000Z,3.9,1.89
2017-02-06T01:53:00.000Z,3.29,1.6
2017-02-06T01:57:26.000Z,4.27,2.07
2017-02-06T02:01:53.000Z,2.94,1.43
2017-02-06T02:10:45.000Z,4.1,1.99
2017-02-06T02:28:29.000Z,2.57,1.25
2017-02-06T02:37:22.000Z,4.1,1.99
2017-02-06T02:41:48.000Z,3.28,1.59
2017-02-06T02:46:14.000Z,4.43,2.15
2017-02-06T02:50:40.000Z,3.64,1.77
2017-02-06T02:55:06.000Z,2.29,1.11
2017-02-06T03:03:59.000Z,5.56,2.7
2017-02-06T20:26:36.000Z,3.125462963,1.516319444
2017-02-06T20:35:28.000Z,1.756597222,0.852199074
2017-02-06T20:44:20.000Z,2.320601852,1.125810185
2017-02-06T21:06:31.000Z,4.060185185,1.969791667
2017-02-06T23:01:51.000Z,1.503356481,0.729398148
2017-02-06T23:19:36.000Z,2.508680556,1.21712963
2017-02-07T02:10:51.000Z,5.554976852,2.695023148
2017-02-10T01:31:42.000Z,2.279976852,1.106134259
2017-02-10T01:53:53.000Z,3.630671296,1.761342593
2017-02-10T01:58:19.000Z,4.210416667,2.042592593
2017-02-10T02:02:45.000Z,2.298032407,1.114930556
2017-02-10T02:07:11.000Z,2.153935185,1.044907407
2017-02-10T02:11:37.000Z,1.942592593,0.942361111
2017-02-10T02:16:04.000Z,1.705324074,0.827314815
2017-02-10T02:33:48.000Z,0.943634259,0.45775463
2017-02-10T02:38:14.000Z,0.792592593,0.384490741
2017-02-10T02:42:40.000Z,1.584027778,0.768402778
2017-02-10T02:47:07.000Z,2.557523148,1.240740741
2017-02-10T02:51:33.000Z,3.772800926,1.830324074
2017-02-11T20:17:44.000Z,1.656712963,0.803703704
2017-02-11T20:26:36.000Z,2.262847222,1.097800926
2017-02-11T20:31:02.000Z,4.170486111,2.023263889
2017-02-11T20:35:28.000Z,2.984490741,1.447916667
2017-02-11T21:55:19.000Z,3.515509259,1.705555556
2017-02-11T22:21:56.000Z,2.27037037,1.10150463
2017-02-11T22:52:59.000Z,2.855208333,1.385185185
2017-02-11T23:01:51.000Z,5.449884259,2.643981481
2017-02-11T23:06:17.000Z,2.58,1.25
2017-02-11T23:10:43.000Z,3.357060185,1.628703704
2017-02-11T23:24:02.000Z,1.78,0.86
2017-02-11T23:54:48.000Z,1.399189815,0.678819444
2017-02-12T02:51:46.000Z,2.471527778,1.199074074
2017-02-12T03:00:38.000Z,3.22,1.56
2017-02-12T03:13:57.000Z,2.346990741,1.138657407
2017-02-12T20:22:10.000Z,4.289351852,2.081018519
2017-02-12T20:26:36.000Z,4.387962963,2.128819444
2017-02-12T20:35:28.000Z,9.928356481,4.816666667
2017-02-12T20:44:20.000Z,2.355671296,1.142824074
2017-02-12T23:41:37.000Z,3.284027778,1.593171296
2017-02-12T23:46:01.000Z,1.907638889,0.925462963
2017-02-12T23:54:54.000Z,1.62662037,0.78912037
2017-02-13T20:31:02.000Z,1.246296296,0.60462963
2017-02-13T20:35:28.000Z,1.028356481,0.498958333
2017-02-13T20:39:54.000Z,0.919097222,0.445949074
2017-02-13T21:15:23.000Z,0.902546296,0.437847222
2017-02-13T21:24:16.000Z,0.466435185,0.226273148
2017-02-13T22:30:48.000Z,0.609953704,0.295949074
2017-02-13T23:01:51.000Z,1.083333333,0.525578704
2017-02-13T23:06:17.000Z,0.469212963,0.227662037
2017-02-13T23:15:09.000Z,0.978819444,0.474884259
2017-02-13T23:28:28.000Z,0.959375,0.465393519
2017-02-13T23:41:46.000Z,0.774652778,0.375810185
2017-02-14T00:43:52.000Z,0.893287037,0.433333333
2017-02-14T00:48:19.000Z,0.461342593,0.223842593
2017-02-14T00:52:45.000Z,0.871875,0.422916667
2017-02-14T00:57:11.000Z,0.507523148,0.246296296
2017-02-14T01:01:37.000Z,1.452199074,0.704513889
2017-02-14T01:14:55.000Z,0.78287037,0.379861111
2017-02-14T02:43:38.000Z,1.050578704,0.509722222
2017-02-14T02:56:57.000Z,0.776273148,0.37662037
2017-02-14T20:35:28.000Z,0.66,0.32
2017-02-14T20:53:13.000Z,0.764351852,0.370833333
2017-02-14T21:02:05.000Z,0.389699074,0.18900463
2017-02-14T21:10:57.000Z,1.111921296,0.539467593
2017-02-14T21:15:23.000Z,0.834143519,0.40474537
2017-02-14T21:24:16.000Z,1.269328704,0.615856481
2017-02-14T21:28:42.000Z,3.149537037,1.528009259
2017-02-14T21:33:08.000Z,2.605439815,1.26400463
2017-02-14T21:50:53.000Z,2.494907407,1.210416667
2017-02-14T22:17:29.000Z,2.41,1.17
2017-02-14T22:39:40.000Z,2.458912037,1.192939815
2017-02-14T23:06:17.000Z,0.709490741,0.344212963
2017-02-14T23:32:45.000Z,0.971990741,0.471527778
2017-02-15T02:09:43.000Z,1.989699074,0.965277778
2017-02-15T02:23:02.000Z,1.06412037,0.516319444
2017-02-15T02:31:54.000Z,2.758912037,1.338541667
2017-02-15T02:40:46.000Z,0.905787037,0.439467593
2017-02-15T02:45:12.000Z,3.23912037,1.571412037
2017-02-15T02:49:39.000Z,1.847222222,0.896180556
2017-02-15T03:07:23.000Z,1.14,0.55
2017-02-16T23:06:17.000Z,5.500231481,2.668402778
2017-02-16T23:10:43.000Z,9.587268519,4.651273148
2017-02-16T23:24:02.000Z,13.45,6.52
2017-02-16T23:32:54.000Z,4.862615741,2.359027778
2017-02-16T23:55:05.000Z,4.67974537,2.27037037
2017-02-20T22:39:40.000Z,0.554166667,0.268865741
2017-02-20T22:44:06.000Z,0.604861111,0.293402778
2017-02-20T22:48:32.000Z,1.337384259,0.648842593
2017-02-20T22:52:59.000Z,1.435300926,0.696296296
2017-02-20T23:01:51.000Z,2.279861111,1.106018519
2017-02-20T23:06:17.000Z,1.14224537,0.554166667
2017-02-20T23:10:43.000Z,0.440740741,0.213888889
2017-02-20T23:15:09.000Z,1.114351852,0.540625
2017-02-20T23:19:35.000Z,0.414467593,0.201041667
2017-02-20T23:24:02.000Z,0.800925926,0.388541667
2017-02-20T23:28:28.000Z,1.221759259,0.592708333
2017-02-21T00:21:24.000Z,0.372222222,0.180555556
2017-02-21T01:38:50.000Z,2.592592593,1.25775463
2017-02-21T01:47:42.000Z,2.663078704,1.292013889
2017-02-21T02:09:53.000Z,1.782407407,0.864699074
2017-02-21T02:27:37.000Z,0.399305556,0.19375
2017-02-23T22:08:37.000Z,0.359143519,0.174189815
2017-02-24T00:08:02.000Z,0.62650463,0.303935185
2017-02-24T00:29:56.000Z,0.168981481,0.081944444
2017-02-24T00:36:26.000Z,0.11400463,0.055324074
2017-02-24T00:42:56.000Z,0.104976852,0.050925926
2017-02-24T01:36:17.000Z,1.959722222,0.950694444
2017-02-24T01:40:43.000Z,1.419675926,0.688773148
2017-02-24T01:45:09.000Z,1.030092593,0.499768519
2017-02-24T01:49:35.000Z,0.553240741,0.268402778
2017-02-26T22:57:30.000Z,1.156944444,0.561342593
2017-02-26T23:01:56.000Z,0.601967593,0.292013889
2017-03-03T20:44:21.000Z,8.04,3.9
2017-03-04T01:42:39.000Z,7.43,3.6
2017-03-04T01:47:06.000Z,5.12,2.48
2017-03-04T02:44:45.000Z,4.51,2.19
2017-03-04T20:26:36.000Z,1.03,0.5
2017-03-04T21:24:16.000Z,4.92,2.39
2017-03-04T21:59:45.000Z,4.34,2.1
2017-03-04T22:08:37.000Z,7.41,3.6
2017-03-04T22:26:22.000Z,1.58,0.77
2017-03-04T23:15:09.000Z,2.46,1.19
2017-03-04T23:24:02.000Z,4.04,1.96
2017-03-04T23:32:54.000Z,3.66,1.78
2017-03-05T01:57:27.000Z,9.56,4.64
2017-03-05T02:15:12.000Z,4.58,2.22
2017-03-05T02:19:38.000Z,3.06,1.49
2017-03-05T02:28:30.000Z,8.72,4.23
2017-03-05T02:37:23.000Z,7.78,3.77
2017-03-05T22:08:37.000Z,2.35,1.14
2017-03-05T22:17:30.000Z,2.47,1.2
2017-03-05T23:46:06.000Z,2.82,1.37
2017-03-06T00:21:12.000Z,0.15,0.07
2017-03-06T02:00:51.000Z,3.76,1.82
2017-03-06T02:14:10.000Z,7.8,3.78
2017-03-06T02:18:36.000Z,5.89,2.86
2017-03-06T02:54:05.000Z,4.62,2.24
2017-03-06T02:58:31.000Z,4.96,2.4
2017-03-06T20:53:17.000Z,1.42,0.69
2017-03-06T22:30:52.000Z,2.61,1.26
2017-03-06T22:48:37.000Z,2.42,1.18
2017-03-06T22:53:03.000Z,1.59,0.77
2017-03-06T23:01:55.000Z,1.21,0.59
2017-03-06T23:06:22.000Z,1.48,0.72
2017-03-06T23:10:48.000Z,1.66,0.81
2017-03-06T23:15:14.000Z,1.37,0.67
2017-03-06T23:28:32.000Z,1.42,0.69
2017-03-06T23:32:58.000Z,1.5,0.73
2017-03-06T23:37:25.000Z,1.22,0.59
2017-03-06T23:46:13.000Z,0.51,0.25
2017-03-07T00:08:22.000Z,1.21,0.59
2017-03-12T22:13:03.000Z,2.06,1
2017-03-12T22:35:14.000Z,7.03,3.41
2017-03-12T22:39:40.000Z,3.53,1.71
2017-03-12T22:57:25.000Z,2.61,1.27
2017-03-12T23:06:17.000Z,4.16,2.02
2017-03-12T23:24:02.000Z,2.94,1.43
2017-03-12T23:28:28.000Z,3.77,1.83
2017-03-12T23:37:20.000Z,1.82,0.88
2017-03-13T01:39:48.000Z,2.45,1.19
2017-03-13T01:53:06.000Z,2.94,1.42
2017-03-13T01:57:33.000Z,9.9,4.8
2017-03-13T02:06:25.000Z,4.16,2.02
2017-03-13T02:15:17.000Z,3.54,1.72
2017-03-13T02:28:36.000Z,6.62,3.21
2017-03-13T02:41:54.000Z,4.89,2.37
2017-03-13T02:55:12.000Z,4.4,2.13
2017-03-13T21:55:19.000Z,1.84,0.89
2017-03-13T23:28:28.000Z,4.03,1.95
2017-03-13T23:32:54.000Z,1.4,0.68
2017-03-13T23:50:34.000Z,0.64,0.31
2017-03-14T00:45:22.000Z,0.09,0.05
2017-03-14T02:00:53.000Z,4.46,2.16
2017-03-14T02:45:14.000Z,2.37,1.15
2017-03-17T20:48:47.000Z,0.87,0.42
2017-03-17T21:06:31.000Z,1.6,0.78
2017-03-17T21:42:00.000Z,2.81,1.37
2017-03-17T22:30:48.000Z,1.96,0.95
2017-03-17T22:35:14.000Z,1.54,0.75
2017-03-17T22:48:33.000Z,3.17,1.54
2017-03-17T23:28:28.000Z,2.33,1.13
2017-03-18T03:11:00.000Z,1.32,0.64
2017-03-19T02:01:44.000Z,0.83,0.4
2017-03-19T02:06:10.000Z,1.1,0.53
2017-03-19T02:32:47.000Z,0.56,0.27
2017-03-19T02:37:13.000Z,0.73,0.35
2017-03-19T02:41:40.000Z,0.61,0.29
2017-03-19T02:46:06.000Z,0.59,0.28
2017-03-19T22:44:06.000Z,5.07,2.46
2017-03-19T22:52:59.000Z,2.37,1.15
2017-03-19T23:15:09.000Z,1.84,0.89
2017-03-19T23:24:02.000Z,5.04,2.44
2017-03-19T23:32:54.000Z,1.42,0.69
2017-03-19T23:41:46.000Z,2.76,1.34
2017-03-19T23:46:11.000Z,2.98,1.45
2017-03-20T00:20:10.000Z,2.22,1.08
2017-03-20T00:37:50.000Z,1.54,0.75
2017-03-20T21:46:27.000Z,3.59,1.74
2017-03-20T22:13:03.000Z,6.09,2.96
2017-03-20T22:21:56.000Z,3.6,1.75
2017-03-20T23:37:20.000Z,1.47,0.71
2017-03-21T21:55:19.000Z,2.07,1
2017-03-21T21:59:45.000Z,2.38,1.16
2017-03-21T22:04:11.000Z,1.64,0.8
2017-03-21T22:08:37.000Z,1.52,0.74
2017-03-21T22:17:30.000Z,1.6,0.77
2017-03-21T22:26:22.000Z,1.14,0.55
2017-03-21T22:30:48.000Z,1.67,0.81
2017-03-21T22:35:14.000Z,0.78,0.38
2017-03-21T22:39:40.000Z,0.89,0.43
2017-03-21T22:44:06.000Z,0.63,0.31
2017-03-21T23:28:28.000Z,1.08,0.52
2017-03-22T21:37:34.000Z,1.52,0.74
2017-03-22T22:17:29.000Z,1.4,0.68
2017-03-22T22:26:22.000Z,3.92,1.9
2017-03-22T22:35:14.000Z,1.71,0.83
2017-03-24T01:19:20.000Z,1.48,0.72
2017-03-24T21:42:00.000Z,1.13,0.55
2017-03-24T21:55:19.000Z,1.05,0.51
2017-03-29T22:26:24.000Z,3.59,1.74
2017-03-29T22:39:42.000Z,2.9,1.41
2017-03-29T22:48:34.000Z,4.03,1.96
2017-03-29T22:57:27.000Z,1.79,0.87
2017-03-29T23:01:59.000Z,2.04,0.99
2017-03-29T23:10:51.000Z,1.59,0.77
2017-03-29T23:19:43.000Z,2.84,1.38
2017-03-29T23:33:01.000Z,0.75,0.37
2017-03-29T23:59:33.000Z,1.79,0.87
2017-03-30T02:05:40.000Z,1.52,0.74
2017-03-31T23:10:45.000Z,1,0.49
2017-03-31T23:15:11.000Z,0.99,0.48
2017-04-02T00:23:43.000Z,0.33,0.16
2017-04-02T02:46:40.000Z,2.8,1.36
2017-04-02T21:08:51.000Z,0.428125,0.207638889
2017-04-02T21:57:39.000Z,0.99849537,0.484375
2017-04-02T22:02:05.000Z,0.790740741,0.383564815
2017-04-02T22:15:24.000Z,1.298148148,0.62974537
2017-04-02T23:13:03.000Z,1.458564815,0.707638889
2017-04-06T21:35:28.000Z,1.559027778,0.756365741
2017-04-07T00:06:05.000Z,1.079050926,0.52349537
2017-04-07T01:45:31.000Z,1.545717593,0.749884259
2017-04-15T22:02:05.000Z,0.357407407,0.17337963
2017-04-15T23:26:22.000Z,1.303703704,0.632407407
2017-04-15T23:39:40.000Z,2.273148148,1.102777778
2017-04-15T23:48:33.000Z,1.000231481,0.485300926
2017-04-16T00:01:47.000Z,0.841435185,0.408217593
2017-04-16T00:10:39.000Z,0.263194444,0.127662037
2017-04-16T00:19:25.000Z,0.146412037,0.071064815
2017-04-28T00:06:05.000Z,1.17,0.57
2017-04-28T00:32:25.000Z,0.55,0.27
2017-04-28T00:36:47.000Z,0.57,0.28
2017-04-28T00:45:34.000Z,0.24,0.12
2017-04-30T00:15:12.000Z,4.61,2.24
2017-05-04T23:48:33.000Z,3.84,1.86
2017-05-05T00:10:37.000Z,4.56,2.21
2017-05-05T00:19:27.000Z,3.61,1.75
2017-05-05T00:23:53.000Z,4.22,2.05
2017-05-05T00:37:02.000Z,0.19,0.09
2017-05-05T00:41:24.000Z,0.48,0.23
2017-05-07T00:19:23.000Z,0.6,0.29
2017-05-07T00:41:18.000Z,0.26,0.12
2017-05-07T00:56:34.000Z,0.11,0.05
2017-05-07T01:24:58.000Z,0.47,0.23
2017-05-08T00:19:24.000Z,2.24,1.09
2017-05-08T00:50:06.000Z,0.31,0.15
2017-05-08T23:52:55.000Z,0.58,0.28
2017-05-09T00:28:15.000Z,1.62,0.79
2017-05-09T00:37:09.000Z,6.04,2.93
2017-05-09T00:41:31.000Z,0.58,0.28
2017-05-09T01:36:18.000Z,0.36,0.17
2017-05-09T01:44:50.000Z,1,0.48
2017-05-13T22:28:42.000Z,0.61,0.29
2017-05-13T22:37:34.000Z,0.79,0.38
2017-05-13T22:55:19.000Z,2.92,1.42
2017-05-13T23:21:56.000Z,0.96,0.47
2017-05-13T23:30:48.000Z,3.27,1.59
2017-05-14T22:06:33.000Z,0.28,0.14
2017-05-15T00:28:23.000Z,1.51,0.73
2017-05-15T00:45:48.000Z,0.2,0.1
2017-05-15T01:52:59.000Z,0.45,0.22
2017-05-17T23:21:55.000Z,10.15,4.92
2017-05-17T23:57:23.000Z,2,0.97
2017-05-18T00:01:49.000Z,13.47,6.53
2017-05-18T00:06:15.000Z,9.61,4.66
2017-05-18T00:35:50.000Z,2.95,1.43
2017-05-18T00:44:33.000Z,1.04,0.51
2017-05-18T00:48:55.000Z,1.13,0.55
2017-05-18T01:27:24.000Z,0.45,0.22
2017-05-18T01:38:32.000Z,0.35,0.17
2017-05-18T01:46:56.000Z,7.34,3.56
2017-05-18T23:21:56.000Z,7.9,3.83
2017-05-18T23:26:22.000Z,7.67,3.72
2017-05-18T23:35:14.000Z,10.13,4.92
2017-05-19T00:10:39.000Z,3.54,1.72
2017-05-19T00:15:03.000Z,4.49,2.18
2017-05-19T00:23:50.000Z,2.19,1.06
2017-05-19T00:41:20.000Z,5.03,2.44
2017-05-19T00:45:42.000Z,1.85,0.9
2017-05-19T00:50:06.000Z,1.37,0.66
2017-05-19T00:56:35.000Z,0.75,0.36
2017-05-19T01:30:25.000Z,0.73,0.36
2017-05-19T01:47:14.000Z,2.84,1.38
2017-05-19T23:39:36.000Z,3.86,1.87
2017-05-20T00:59:33.000Z,4.24,2.06
2017-05-20T22:06:31.000Z,0.83,0.4
2017-05-20T22:24:16.000Z,2.31,1.12
2017-05-21T00:10:42.000Z,1.44,0.7
2017-05-21T00:15:06.000Z,0.45,0.22
2017-05-21T00:28:21.000Z,1.45,0.7
2017-05-21T00:32:43.000Z,0.29,0.14
2017-05-21T00:50:13.000Z,1.11,0.54
2017-05-21T01:48:07.000Z,1.03,0.5
2017-05-22T23:44:06.000Z,0.795138889,0.385763889
2017-05-22T23:52:59.000Z,1.524074074,0.739351852
2017-05-23T00:06:13.000Z,0.495023148,0.240162037
2017-05-23T00:23:55.000Z,2.084375,1.011226852
2017-05-23T00:45:57.000Z,0.215972222,0.10474537
2017-05-23T00:50:19.000Z,0.540972222,0.262384259
2017-05-23T01:01:14.000Z,0.275462963,0.133680556
2017-05-23T01:35:12.000Z,0.216435185,0.104976852
2017-05-23T01:40:45.000Z,0.31400463,0.152314815
2017-05-23T01:49:11.000Z,0.594444444,0.288425926
2017-05-23T01:54:49.000Z,0.347800926,0.16875
2017-05-23T03:01:21.000Z,1.622569444,0.787152778
2017-05-24T00:06:07.000Z,0.626736111,0.304050926
2017-05-24T00:14:55.000Z,2.906828704,1.410185185
2017-05-24T00:23:42.000Z,2.082175926,1.010185185
2017-05-24T00:28:09.000Z,4.10787037,1.992939815
2017-05-24T00:32:31.000Z,3.379976852,1.639699074
2017-05-24T00:41:21.000Z,1.091666667,0.52962963
2017-05-24T00:45:44.000Z,3.592013889,1.742592593
2017-05-24T01:03:19.000Z,0.868518519,0.421412037
2017-05-24T01:07:40.000Z,0.149884259,0.072685185
